link_id,customer_id_1,customer_id_2,link_type,link_strength
CL00013156,6992,25482,shared_address,0.52
CL00013157,21206,7538,shared_beneficial_owner,0.594
CL00013158,26857,29268,shared_beneficial_owner,0.415
CL00013159,47333,32011,related_party,0.856
CL00013160,23946,5296,related_party,0.587
CL00013161,18069,48420,shared_director,0.431
CL00013162,23365,49701,shared_beneficial_owner,0.957
CL00013163,3602,32554,related_party,0.865
CL00013164,11349,48398,shared_address,0.712
CL00013165,5412,33864,shared_phone,0.784
CL00013166,18279,9043,shared_address,0.497
CL00013167,23976,12246,shared_phone,0.733
CL00013168,30595,21228,shared_beneficial_owner,0.796
CL00013169,8111,46673,shared_beneficial_owner,0.954
CL00013170,5180,37550,shared_beneficial_owner,0.528
CL00013171,35679,29549,shared_address,0.902
CL00013172,13122,2307,shared_address,0.709
CL00013173,20675,32020,shared_address,0.43
CL00013174,47583,16394,shared_beneficial_owner,0.493
CL00013175,48777,24997,shared_phone,0.744
CL00013176,21601,28844,shared_beneficial_owner,0.786
CL00013177,26139,42649,shared_beneficial_owner,0.402
CL00013178,2906,47310,shared_director,0.539
CL00013179,14180,33151,related_party,0.518
CL00013180,15658,17365,shared_phone,0.671
CL00013181,48899,5808,shared_address,0.92
CL00013182,31972,13982,shared_beneficial_owner,0.925
CL00013183,18830,40718,shared_beneficial_owner,0.894
CL00013184,30989,42692,shared_address,0.843
CL00013185,3685,20006,related_party,0.79
CL00013186,46847,22225,shared_director,0.79
CL00013187,48371,42474,shared_address,0.66
CL00013188,28695,5755,shared_beneficial_owner,0.594
CL00013189,16036,27884,shared_director,0.49
CL00013190,43250,39960,shared_director,0.44
CL00013191,42590,35620,shared_director,0.68
CL00013192,43768,40434,shared_director,0.417
CL00013193,48623,9077,shared_phone,0.744
CL00013194,32050,18253,shared_beneficial_owner,0.524
CL00013195,8619,40316,shared_beneficial_owner,0.794
CL00013196,5832,44843,shared_beneficial_owner,0.677
CL00013197,25732,8666,shared_beneficial_owner,0.5
CL00013198,21767,12959,shared_director,0.449
CL00013199,46642,41126,shared_director,0.952
CL00013200,40546,24831,shared_phone,0.648
CL00013201,35006,15932,shared_phone,0.851
CL00013202,42070,29932,shared_director,0.94
CL00013203,14532,32749,shared_director,0.818
CL00013204,718,35909,related_party,0.507
CL00013205,48293,18858,shared_phone,0.847
CL00013206,39963,5235,shared_director,0.461
CL00013207,14457,21213,shared_phone,0.981
CL00013208,17802,47804,shared_director,0.79
CL00013209,3834,6214,shared_address,0.771
CL00013210,4161,26976,shared_director,0.427
CL00013211,13199,40546,shared_beneficial_owner,0.702
CL00013212,19616,47848,shared_beneficial_owner,0.641
CL00013213,45943,12434,shared_address,0.944
CL00013214,557,24182,shared_address,0.845
CL00013215,47630,15406,shared_beneficial_owner,0.709
CL00013216,17952,47606,shared_beneficial_owner,0.651
CL00013217,7449,2141,related_party,0.867
CL00013218,23165,34883,related_party,0.873
CL00013219,19789,4569,related_party,0.635
CL00013220,1442,48818,shared_address,0.634
CL00013221,32757,567,related_party,0.547
CL00013222,22164,30775,shared_beneficial_owner,0.56
CL00013223,3803,28237,related_party,0.694
CL00013224,5196,31361,related_party,0.682
CL00013225,23271,48764,shared_address,0.871
CL00013226,28931,25534,shared_address,0.717
CL00013227,44655,12804,shared_director,0.453
CL00013228,24080,49099,shared_address,0.465
CL00013229,11497,41933,shared_director,0.587
CL00013230,14989,32377,shared_phone,0.835
CL00013231,18310,42693,shared_director,0.822
CL00013232,41862,22133,shared_director,0.631
CL00013233,22500,42256,shared_director,0.521
CL00013234,26809,12206,shared_address,0.597
CL00013235,18599,38231,shared_beneficial_owner,0.502
CL00013236,14621,19091,shared_director,0.435
CL00013237,25268,20658,shared_phone,0.959
CL00013238,12871,24201,shared_director,0.871
CL00013239,3456,41345,shared_address,0.44
CL00013240,37517,24717,shared_director,0.414
CL00013241,15017,12179,shared_beneficial_owner,0.477
CL00013242,17911,19416,shared_address,0.433
CL00013243,4009,8828,shared_phone,0.967
CL00013244,4809,12106,shared_address,0.759
CL00013245,5180,47947,shared_director,0.746
CL00013246,9488,28153,shared_director,0.87
CL00013247,26239,32462,shared_beneficial_owner,0.837
CL00013248,8934,9728,shared_beneficial_owner,0.856
CL00013249,18298,14109,shared_beneficial_owner,0.411
CL00013250,8973,45656,shared_address,0.457
CL00013251,35239,43333,shared_director,0.718
CL00013252,41073,5567,shared_address,0.787
CL00013253,4517,8778,related_party,0.84
CL00013254,31255,5409,shared_beneficial_owner,0.507
CL00013255,22514,45402,shared_director,0.966
CL00013256,44880,37657,shared_address,0.576
CL00013257,14998,515,shared_phone,0.591
CL00013258,27110,18298,related_party,0.639
CL00013259,4994,27974,shared_phone,0.746
CL00013260,47578,7865,shared_beneficial_owner,0.816
CL00013261,45512,25528,shared_phone,0.772
CL00013262,16426,45643,shared_director,0.904
CL00013263,28760,18460,shared_director,0.897
CL00013264,28638,20544,related_party,0.876
CL00013265,38672,27332,related_party,0.543
CL00013266,11180,44568,shared_address,0.614
CL00013267,45191,26711,shared_director,0.597
CL00013268,12873,3682,shared_beneficial_owner,0.537
CL00013269,14180,12284,shared_phone,0.597
CL00013270,49872,36378,shared_director,0.908
CL00013271,44720,16067,shared_phone,0.72
CL00013272,39435,9671,related_party,0.824
CL00013273,8972,27613,shared_beneficial_owner,0.979
CL00013274,23139,46336,shared_phone,0.728
CL00013275,24325,47910,shared_beneficial_owner,0.567
CL00013276,10627,47929,shared_director,0.68
CL00013277,21874,21678,shared_director,0.656
CL00013278,22608,32201,related_party,0.409
CL00013279,9843,25460,shared_address,0.737
CL00013280,3019,25732,shared_director,0.989
CL00013281,34784,16678,shared_director,0.645
CL00013282,22272,4391,shared_address,0.967
CL00013283,39017,34955,shared_beneficial_owner,0.519
CL00013284,11199,32000,related_party,0.492
CL00013285,38118,11116,shared_beneficial_owner,0.835
CL00013286,13835,15436,shared_address,0.888
CL00013287,33151,26026,shared_phone,0.896
CL00013288,17262,25795,shared_beneficial_owner,0.992
CL00013289,41535,20447,shared_beneficial_owner,0.77
CL00013290,38057,41355,shared_beneficial_owner,0.821
CL00013291,24974,5530,shared_phone,0.723
CL00013292,5870,49881,shared_director,0.553
CL00013293,33201,46404,shared_phone,0.994
CL00013294,45153,8286,shared_address,0.747
CL00013295,36991,8726,shared_director,0.403
CL00013296,21897,15711,shared_beneficial_owner,0.748
CL00013297,24371,7097,shared_director,0.923
CL00013298,28900,17543,shared_beneficial_owner,0.499
CL00013299,9843,29576,shared_beneficial_owner,0.608
CL00013300,28975,4402,shared_address,0.671
CL00013301,7253,6641,shared_beneficial_owner,0.575
CL00013302,15155,14739,shared_director,0.461
CL00013303,7863,37634,shared_address,0.847
CL00013304,9530,12405,shared_beneficial_owner,0.433
CL00013305,48379,31496,shared_phone,0.545
CL00013306,43228,20581,shared_address,0.679
CL00013307,45569,35886,shared_beneficial_owner,0.906
CL00013308,15166,32458,shared_beneficial_owner,0.9
CL00013309,6098,32912,shared_director,0.461
CL00013310,6077,493,related_party,0.556
CL00013311,19151,46612,shared_beneficial_owner,0.642
CL00013312,32447,1670,shared_beneficial_owner,0.929
CL00013313,7434,22295,shared_director,0.888
CL00013314,7168,26296,shared_phone,0.679
CL00013315,44349,46152,shared_address,0.601
CL00013316,4688,29853,shared_phone,0.904
CL00013317,43476,20071,shared_director,0.717
CL00013318,16999,19174,related_party,0.429
CL00013319,11385,5563,shared_director,0.674
CL00013320,5025,30911,shared_address,0.414
CL00013321,40325,34574,shared_beneficial_owner,0.405
CL00013322,27840,44352,related_party,0.719
CL00013323,40470,7589,shared_director,0.853
CL00013324,31120,40567,shared_beneficial_owner,0.755
CL00013325,47720,39071,shared_beneficial_owner,0.753
CL00013326,12414,35998,shared_beneficial_owner,0.517
CL00013327,15792,11314,shared_address,0.634
CL00013328,14473,15406,shared_director,0.639
CL00013329,34681,40913,shared_director,0.717
CL00013330,23459,42816,shared_address,0.724
CL00013331,34453,10723,shared_address,0.615
CL00013332,41818,49005,related_party,0.64
CL00013333,33977,25105,shared_address,0.571
CL00013334,25469,15792,shared_phone,0.802
CL00013335,22902,36685,shared_phone,0.714
CL00013336,14556,38659,shared_beneficial_owner,0.809
CL00013337,34403,48757,shared_director,0.629
CL00013338,17800,28217,shared_director,0.473
CL00013339,46014,24936,shared_director,0.485
CL00013340,39496,41239,shared_phone,0.463
CL00013341,10096,11104,shared_director,0.673
CL00013342,23598,48668,shared_beneficial_owner,0.959
CL00013343,19762,35259,shared_address,0.962
CL00013344,48076,46688,shared_director,0.808
CL00013345,18557,44662,shared_beneficial_owner,0.958
CL00013346,41578,43525,shared_beneficial_owner,0.802
CL00013347,15157,40592,shared_director,0.539
CL00013348,6173,26186,related_party,0.778
CL00013349,20129,36461,shared_address,0.866
CL00013350,33955,33279,shared_address,0.6
CL00013351,29640,6944,related_party,0.941
CL00013352,23950,35931,shared_director,0.58
CL00013353,19894,35861,shared_director,0.67
CL00013354,34452,45247,shared_address,0.5
CL00013355,10119,2704,shared_address,0.972
CL00013356,16790,39150,shared_beneficial_owner,0.68
CL00013357,25959,3932,shared_beneficial_owner,0.539
CL00013358,29744,38846,shared_director,0.97
CL00013359,28410,38147,related_party,0.532
CL00013360,8975,21778,shared_beneficial_owner,0.969
CL00013361,30594,34810,shared_beneficial_owner,0.993
CL00013362,30790,5210,shared_beneficial_owner,0.975
CL00013363,13448,1276,shared_phone,0.538
CL00013364,2071,14735,shared_beneficial_owner,0.805
CL00013365,39448,41921,shared_address,0.84
CL00013366,24189,43785,shared_address,0.815
CL00013367,23431,18098,shared_director,0.686
CL00013368,12015,48647,related_party,0.907
CL00013369,28679,18310,shared_phone,0.875
CL00013370,38538,25285,shared_phone,0.582
CL00013371,45386,46003,shared_beneficial_owner,0.641
CL00013372,7193,23800,shared_director,0.465
CL00013373,14468,46056,shared_address,0.53
CL00013374,17755,7236,shared_director,0.765
CL00013375,47244,33817,shared_director,0.643
CL00013376,47737,9846,related_party,0.999
CL00013377,49701,46887,shared_director,0.479
CL00013378,30355,8512,shared_director,0.591
CL00013379,8018,7237,shared_beneficial_owner,0.968
CL00013380,6029,9984,shared_director,0.919
CL00013381,23732,23400,shared_beneficial_owner,0.58
CL00013382,34192,23145,shared_beneficial_owner,0.97
CL00013383,15224,29922,shared_director,0.567
CL00013384,1361,40649,shared_phone,0.533
CL00013385,17039,23935,shared_beneficial_owner,0.76
CL00013386,39771,20276,shared_phone,0.526
CL00013387,15705,39104,shared_address,0.412
CL00013388,15893,46303,related_party,0.512
CL00013389,27566,801,shared_address,0.546
CL00013390,40422,33663,shared_director,0.505
CL00013391,45137,33798,shared_phone,0.409
CL00013392,10657,3442,shared_director,0.924
CL00013393,41355,8810,shared_address,0.747
CL00013394,8165,47967,shared_address,0.559
CL00013395,27894,23924,shared_address,0.798
CL00013396,15410,12317,shared_beneficial_owner,0.836
CL00013397,12686,42413,shared_address,0.834
CL00013398,28181,22812,shared_beneficial_owner,0.691
CL00013399,34953,38188,related_party,0.534
CL00013400,46562,23346,shared_address,0.582
CL00013401,7788,44321,shared_phone,0.595
CL00013402,34233,36508,shared_director,0.559
CL00013403,44662,19606,shared_phone,0.476
CL00013404,36008,19081,shared_director,0.599
CL00013405,8280,27826,shared_address,0.996
CL00013406,7905,42066,shared_beneficial_owner,0.633
CL00013407,2929,80,shared_phone,0.488
CL00013408,30355,35602,shared_director,0.941
CL00013409,20358,2925,shared_address,0.718
CL00013410,17949,9667,shared_phone,0.421
CL00013411,36101,4282,shared_address,0.593
CL00013412,43785,26685,shared_beneficial_owner,0.651
CL00013413,40068,5201,shared_phone,0.722
CL00013414,29714,46948,shared_beneficial_owner,0.471
CL00013415,8739,49337,related_party,0.898
CL00013416,28511,31220,related_party,0.988
CL00013417,8621,24719,shared_phone,0.98
CL00013418,31109,2690,shared_beneficial_owner,0.925
CL00013419,9071,11223,shared_address,0.823
CL00013420,746,23685,shared_director,0.517
CL00013421,47384,40758,shared_beneficial_owner,0.909
CL00013422,13863,16663,shared_director,0.69
CL00013423,17361,36666,shared_beneficial_owner,0.627
CL00013424,49463,1558,shared_address,0.892
CL00013425,12405,15379,shared_address,0.827
CL00013426,9638,9285,shared_beneficial_owner,0.666
CL00013427,26562,9928,shared_director,0.51
CL00013428,988,29486,shared_director,0.545
CL00013429,38698,24656,shared_beneficial_owner,0.886
CL00013430,16249,42119,shared_beneficial_owner,0.908
CL00013431,22252,3308,shared_phone,0.939
CL00013432,19605,14058,shared_beneficial_owner,0.959
CL00013433,10691,29498,shared_beneficial_owner,0.828
CL00013434,32859,15893,related_party,0.682
CL00013435,33584,24384,shared_address,0.412
CL00013436,1945,39170,shared_director,0.655
CL00013437,38920,30272,shared_beneficial_owner,0.513
CL00013438,47019,38500,related_party,0.952
CL00013439,6978,43125,shared_address,0.454
CL00013440,47299,8480,shared_director,0.94
CL00013441,42401,21426,shared_phone,0.817
CL00013442,28111,21363,shared_address,0.429
CL00013443,44800,5745,shared_address,0.756
CL00013444,44191,41709,shared_address,0.818
CL00013445,6091,4630,shared_director,0.639
CL00013446,49991,15920,related_party,0.511
CL00013447,6427,13811,shared_phone,0.977
CL00013448,27363,40301,shared_phone,0.654
CL00013449,23459,38563,shared_director,0.916
CL00013450,24733,36434,shared_phone,0.502
CL00013451,5335,17027,shared_director,0.89
CL00013452,38563,47885,shared_director,0.875
CL00013453,9857,8931,shared_phone,0.938
CL00013454,12427,9746,shared_phone,0.447
CL00013455,22013,30682,shared_address,0.767
CL00013456,7827,21864,shared_director,0.989
CL00013457,5827,46538,shared_director,0.812
CL00013458,21829,1710,shared_phone,0.424
CL00013459,25881,4398,shared_beneficial_owner,0.85
CL00013460,20319,44555,shared_beneficial_owner,0.523
CL00013461,22834,39896,shared_beneficial_owner,0.578
CL00013462,21080,47630,shared_phone,0.54
CL00013463,46626,15327,shared_director,0.509
CL00013464,28094,17291,related_party,0.631
CL00013465,36461,24764,shared_director,0.578
CL00013466,16102,27634,shared_address,0.559
CL00013467,40357,11060,shared_phone,0.788
CL00013468,23849,28364,shared_address,0.84
CL00013469,12381,18663,shared_director,0.477
CL00013470,47737,34997,shared_beneficial_owner,0.665
CL00013471,3944,26690,shared_address,0.718
CL00013472,13633,44625,shared_phone,0.834
CL00013473,34984,6121,shared_address,0.668
CL00013474,5918,38304,shared_phone,0.695
CL00013475,38055,22223,related_party,0.804
CL00013476,43789,23171,shared_director,0.938
CL00013477,4986,40316,shared_director,0.951
CL00013478,23983,40740,shared_director,0.585
CL00013479,23943,42109,shared_address,0.481
CL00013480,8841,2825,shared_beneficial_owner,0.59
CL00013481,11112,5584,shared_address,0.408
CL00013482,48758,16773,shared_beneficial_owner,0.643
CL00013483,29344,27377,shared_director,0.672
CL00013484,43958,12801,shared_director,0.955
CL00013485,38160,47751,shared_beneficial_owner,0.441
CL00013486,5713,42698,shared_director,0.658
CL00013487,24691,46673,related_party,0.648
CL00013488,22500,45074,shared_beneficial_owner,0.478
CL00013489,21504,18218,shared_phone,0.427
CL00013490,15645,10723,related_party,0.576
CL00013491,41206,6512,shared_beneficial_owner,0.469
CL00013492,31374,19891,shared_director,0.722
CL00013493,5180,1847,shared_beneficial_owner,0.957
CL00013494,46751,5200,shared_director,0.857
CL00013495,27442,7241,shared_beneficial_owner,0.463
CL00013496,37801,44651,shared_phone,0.778
CL00013497,1176,23859,shared_phone,0.939
CL00013498,45487,34199,shared_director,0.568
CL00013499,22093,41166,related_party,0.667
CL00013500,5446,44324,shared_phone,0.712
CL00013501,331,19961,shared_address,0.88
CL00013502,19952,41212,shared_beneficial_owner,0.564
CL00013503,6405,25471,related_party,0.413
CL00013504,5665,11472,shared_address,0.955
CL00013505,17911,40466,shared_address,0.55
CL00013506,25101,2760,shared_beneficial_owner,0.726
CL00013507,46467,23460,shared_director,0.696
CL00013508,4243,19302,shared_address,0.638
CL00013509,33534,5844,related_party,0.966
CL00013510,16233,7231,shared_beneficial_owner,0.943
CL00013511,29935,20253,shared_address,0.499
CL00013512,19190,1452,shared_beneficial_owner,0.704
CL00013513,11719,34056,shared_address,0.718
CL00013514,41130,44260,shared_address,0.829
CL00013515,12710,6763,related_party,0.971
CL00013516,32412,4449,shared_phone,0.755
CL00013517,17082,13289,shared_beneficial_owner,0.964
CL00013518,11746,36662,shared_phone,0.787
CL00013519,48947,46650,shared_director,0.94
CL00013520,35263,46572,shared_phone,0.797
CL00013521,16249,21448,shared_address,0.777
CL00013522,28543,22645,shared_director,0.53
CL00013523,1107,12214,related_party,0.463
CL00013524,7542,43080,shared_address,0.548
