tbml_id,customer_id,invoice_value,declared_value,invoice_deviation_ratio,over_invoicing_flag,under_invoicing_flag,trade_goods_category,origin_country,destination_country,high_risk_country_flag
TBML00007302,20540,100000.0,126345.52,1.263455,1,0,Machinery,United Kingdom,United Arab Emirates,1
TBML00007303,5757,10000.0,11087.96,1.108796,0,0,Textiles,United Arab Emirates,United Kingdom,1
TBML00007304,44555,250000.0,308414.09,1.233656,1,0,Textiles,China,Botswana,1
TBML00007305,42497,100000.0,105867.04,1.05867,0,0,Machinery,United Arab Emirates,United Kingdom,1
TBML00007306,39210,10000.0,10699.42,1.069942,0,0,Chemicals,India,United Arab Emirates,1
TBML00007307,25119,50000.0,74411.34,1.488227,1,0,Vehicles,Mauritius,China,1
TBML00007308,27209,25000.0,21412.62,0.856505,0,0,Vehicles,Zimbabwe,Mozambique,0
TBML00007309,8502,250000.0,236192.07,0.944768,0,0,Fuel,United Arab Emirates,Kenya,1
TBML00007310,43368,250000.0,268888.64,1.075555,0,0,Fuel,United Arab Emirates,Kenya,1
TBML00007311,45649,100000.0,63809.92,0.638099,0,1,Electronics,Mauritius,United Arab Emirates,1
TBML00007312,20820,50000.0,44598.72,0.891974,0,0,Fuel,United Arab Emirates,United Kingdom,1
TBML00007313,40933,250000.0,268076.77,1.072307,0,0,Fuel,Zimbabwe,Botswana,0
TBML00007314,26630,100000.0,59104.13,0.591041,0,1,Electronics,Mauritius,United Arab Emirates,1
TBML00007315,44584,50000.0,42864.39,0.857288,0,0,Chemicals,India,Botswana,0
TBML00007316,24582,50000.0,67997.24,1.359945,1,0,Textiles,Zimbabwe,Mauritius,1
TBML00007317,30753,25000.0,21253.86,0.850154,0,0,Vehicles,Zimbabwe,Botswana,0
TBML00007318,24348,100000.0,98454.41,0.984544,0,0,Electronics,United Kingdom,United Arab Emirates,1
TBML00007319,24131,10000.0,13293.58,1.329358,1,0,Chemicals,United Arab Emirates,Kenya,1
TBML00007320,45315,10000.0,9807.02,0.980702,0,0,Vehicles,United Arab Emirates,Kenya,1
TBML00007321,47740,25000.0,24185.87,0.967435,0,0,Machinery,India,China,1
TBML00007322,42474,50000.0,33873.91,0.677478,0,1,Vehicles,Mauritius,Kenya,1
TBML00007323,48731,10000.0,6784.64,0.678464,0,1,Chemicals,United Kingdom,China,1
TBML00007324,17679,50000.0,56517.93,1.130359,0,0,Fuel,China,Kenya,1
TBML00007325,22055,250000.0,305562.66,1.222251,1,0,Textiles,Mauritius,Kenya,1
TBML00007326,15845,250000.0,352684.64,1.410739,1,0,Machinery,Mauritius,Mauritius,1
TBML00007327,44710,100000.0,149278.81,1.492788,1,0,Textiles,United Kingdom,United Kingdom,1
TBML00007328,8032,250000.0,142724.76,0.570899,0,1,Electronics,Mauritius,Mozambique,1
TBML00007329,8125,250000.0,345727.26,1.382909,1,0,Fuel,Mauritius,China,1
TBML00007330,48440,50000.0,38088.99,0.76178,0,1,Chemicals,China,United Arab Emirates,1
TBML00007331,46942,10000.0,9354.29,0.935429,0,0,Machinery,China,China,1
TBML00007332,46272,100000.0,109282.09,1.092821,0,0,Fuel,South Africa,China,1
TBML00007333,29658,25000.0,31596.96,1.263878,1,0,Machinery,Mauritius,Mauritius,1
TBML00007334,43883,50000.0,38708.63,0.774173,0,1,Machinery,United Arab Emirates,United Kingdom,1
TBML00007335,1493,100000.0,63365.7,0.633657,0,1,Electronics,Zimbabwe,China,1
TBML00007336,15331,25000.0,16041.18,0.641647,0,1,Machinery,Mauritius,Kenya,1
TBML00007337,6168,10000.0,11328.6,1.13286,0,0,Chemicals,United Kingdom,Kenya,1
TBML00007338,30189,50000.0,25818.22,0.516364,0,1,Chemicals,India,Kenya,0
TBML00007339,32262,10000.0,8922.68,0.892268,0,0,Textiles,United Arab Emirates,United Arab Emirates,1
TBML00007340,11328,10000.0,8950.92,0.895092,0,0,Vehicles,United Arab Emirates,United Arab Emirates,1
TBML00007341,28790,10000.0,8844.26,0.884426,0,0,Vehicles,United Arab Emirates,Botswana,1
TBML00007342,44486,100000.0,138964.69,1.389647,1,0,Electronics,Zimbabwe,Mauritius,1
TBML00007343,3390,50000.0,48331.7,0.966634,0,0,Vehicles,China,Kenya,1
TBML00007344,45826,250000.0,165200.25,0.660801,0,1,Machinery,China,Kenya,1
TBML00007345,12414,50000.0,70970.66,1.419413,1,0,Machinery,South Africa,United Arab Emirates,1
TBML00007346,13835,100000.0,86114.75,0.861147,0,0,Vehicles,Zimbabwe,United Kingdom,1
TBML00007347,16616,100000.0,143581.6,1.435816,1,0,Vehicles,South Africa,Mozambique,0
TBML00007348,41970,10000.0,14571.67,1.457167,1,0,Vehicles,United Arab Emirates,Mozambique,1
TBML00007349,49503,100000.0,72070.54,0.720705,0,1,Fuel,Zimbabwe,Kenya,0
TBML00007350,46427,100000.0,140867.1,1.408671,1,0,Vehicles,United Kingdom,United Arab Emirates,1
TBML00007351,41720,10000.0,6169.44,0.616944,0,1,Machinery,China,Mozambique,1
TBML00007352,6188,50000.0,33740.42,0.674808,0,1,Chemicals,China,Botswana,1
TBML00007353,8017,10000.0,8078.28,0.807828,0,0,Vehicles,United Kingdom,United Kingdom,1
TBML00007354,39060,25000.0,17990.18,0.719607,0,1,Textiles,India,China,1
TBML00007355,16746,10000.0,13814.98,1.381498,1,0,Textiles,South Africa,United Kingdom,1
TBML00007356,49411,25000.0,29878.51,1.195141,0,0,Textiles,Mauritius,Botswana,1
TBML00007357,30747,100000.0,123927.09,1.239271,1,0,Electronics,United Kingdom,United Arab Emirates,1
TBML00007358,40881,50000.0,67520.04,1.350401,1,0,Electronics,United Arab Emirates,China,1
TBML00007359,27803,250000.0,181305.26,0.725221,0,1,Electronics,China,United Arab Emirates,1
TBML00007360,21608,100000.0,101646.05,1.01646,0,0,Vehicles,Zimbabwe,Mauritius,1
TBML00007361,34343,100000.0,128973.11,1.289731,1,0,Machinery,India,Mauritius,1
TBML00007362,21816,10000.0,13460.97,1.346097,1,0,Textiles,Zimbabwe,China,1
TBML00007363,43585,50000.0,66728.49,1.33457,1,0,Machinery,Mauritius,China,1
TBML00007364,24288,250000.0,179182.89,0.716732,0,1,Electronics,Mauritius,Botswana,1
TBML00007365,32011,10000.0,6249.15,0.624915,0,1,Textiles,South Africa,Botswana,0
TBML00007366,25402,10000.0,10225.54,1.022554,0,0,Electronics,China,Mozambique,1
TBML00007367,8158,50000.0,55004.14,1.100083,0,0,Textiles,Mauritius,China,1
TBML00007368,37812,10000.0,5818.3,0.58183,0,1,Machinery,United Kingdom,China,1
TBML00007369,30158,100000.0,136782.25,1.367823,1,0,Fuel,United Arab Emirates,Kenya,1
TBML00007370,23531,50000.0,74076.55,1.481531,1,0,Textiles,Mauritius,United Kingdom,1
TBML00007371,30355,25000.0,15738.55,0.629542,0,1,Textiles,China,Kenya,1
TBML00007372,34953,10000.0,5319.52,0.531952,0,1,Textiles,United Kingdom,Mozambique,1
TBML00007373,48159,10000.0,8767.57,0.876757,0,0,Fuel,Zimbabwe,Botswana,0
TBML00007374,38019,25000.0,27472.65,1.098906,0,0,Chemicals,United Kingdom,China,1
TBML00007375,8799,10000.0,9229.66,0.922966,0,0,Electronics,United Arab Emirates,China,1
TBML00007376,48885,25000.0,20839.42,0.833577,0,0,Electronics,United Kingdom,United Arab Emirates,1
TBML00007377,28224,250000.0,148646.49,0.594586,0,1,Machinery,Zimbabwe,Botswana,0
TBML00007378,42772,10000.0,7414.65,0.741465,0,1,Electronics,India,United Arab Emirates,1
TBML00007379,36872,100000.0,129005.1,1.290051,1,0,Vehicles,South Africa,Mauritius,1
TBML00007380,31996,10000.0,14297.91,1.429791,1,0,Electronics,United Arab Emirates,China,1
TBML00007381,8643,25000.0,27014.37,1.080575,0,0,Chemicals,South Africa,Kenya,0
TBML00007382,45218,10000.0,11866.43,1.186643,0,0,Machinery,China,United Arab Emirates,1
TBML00007383,3080,25000.0,19394.42,0.775777,0,1,Machinery,South Africa,Mauritius,1
TBML00007384,11832,25000.0,15987.79,0.639511,0,1,Electronics,India,Kenya,0
TBML00007385,17076,25000.0,29017.33,1.160693,0,0,Textiles,United Arab Emirates,Kenya,1
TBML00007386,28093,10000.0,5251.41,0.525141,0,1,Textiles,Mauritius,United Arab Emirates,1
TBML00007387,20550,25000.0,16384.63,0.655385,0,1,Vehicles,Zimbabwe,Mozambique,0
TBML00007388,48510,50000.0,69938.27,1.398765,1,0,Machinery,South Africa,United Kingdom,1
TBML00007389,26771,10000.0,5859.54,0.585954,0,1,Chemicals,United Kingdom,Mozambique,1
TBML00007390,21663,250000.0,360027.88,1.440112,1,0,Textiles,United Arab Emirates,Mozambique,1
TBML00007391,28890,250000.0,245413.11,0.981652,0,0,Textiles,South Africa,Mauritius,1
TBML00007392,15725,100000.0,56397.75,0.563977,0,1,Vehicles,China,United Kingdom,1
TBML00007393,26954,50000.0,42719.89,0.854398,0,0,Vehicles,Mauritius,Kenya,1
TBML00007394,47945,25000.0,31384.06,1.255362,1,0,Electronics,Zimbabwe,United Arab Emirates,1
TBML00007395,30397,10000.0,14691.96,1.469196,1,0,Textiles,Mauritius,Mauritius,1
TBML00007396,30336,25000.0,16067.17,0.642687,0,1,Chemicals,South Africa,Botswana,0
TBML00007397,49236,250000.0,367954.73,1.471819,1,0,Fuel,South Africa,United Kingdom,1
TBML00007398,44836,50000.0,68095.11,1.361902,1,0,Vehicles,China,Mozambique,1
TBML00007399,10873,50000.0,39176.34,0.783527,0,1,Vehicles,China,United Arab Emirates,1
TBML00007400,18151,250000.0,234441.75,0.937767,0,0,Fuel,South Africa,Mozambique,0
TBML00007401,2460,250000.0,264542.91,1.058172,0,0,Electronics,United Kingdom,China,1
TBML00007402,30602,10000.0,14083.5,1.40835,1,0,Textiles,China,United Arab Emirates,1
TBML00007403,11784,50000.0,62010.87,1.240217,1,0,Machinery,Zimbabwe,Mauritius,1
TBML00007404,1869,250000.0,283362.52,1.13345,0,0,Vehicles,Mauritius,Kenya,1
TBML00007405,37779,250000.0,199693.55,0.798774,0,1,Electronics,United Kingdom,China,1
TBML00007406,2595,10000.0,6978.6,0.69786,0,1,Electronics,Mauritius,Mozambique,1
TBML00007407,49785,50000.0,62214.69,1.244294,1,0,Vehicles,Mauritius,China,1
TBML00007408,4463,50000.0,49077.06,0.981541,0,0,Textiles,United Arab Emirates,China,1
TBML00007409,28561,100000.0,61168.2,0.611682,0,1,Electronics,South Africa,Mauritius,1
TBML00007410,6643,50000.0,61436.58,1.228732,1,0,Machinery,China,Mozambique,1
TBML00007411,27578,100000.0,108060.07,1.080601,0,0,Chemicals,Zimbabwe,Kenya,0
TBML00007412,32056,25000.0,25291.89,1.011676,0,0,Electronics,India,Botswana,0
TBML00007413,49976,50000.0,73898.87,1.477977,1,0,Machinery,China,United Kingdom,1
TBML00007414,8775,50000.0,32913.97,0.658279,0,1,Electronics,China,Kenya,1
TBML00007415,43677,250000.0,176314.13,0.705257,0,1,Vehicles,United Kingdom,Kenya,1
TBML00007416,49008,250000.0,324564.94,1.29826,1,0,Fuel,China,Mauritius,1
TBML00007417,19271,250000.0,350720.02,1.40288,1,0,Machinery,China,United Kingdom,1
TBML00007418,47675,25000.0,28394.64,1.135785,0,0,Vehicles,Zimbabwe,Botswana,0
TBML00007419,46651,50000.0,72773.66,1.455473,1,0,Chemicals,Mauritius,United Kingdom,1
TBML00007420,24555,250000.0,165327.45,0.66131,0,1,Machinery,Zimbabwe,United Kingdom,1
TBML00007421,28446,25000.0,20941.11,0.837644,0,0,Electronics,China,China,1
TBML00007422,24798,25000.0,33144.93,1.325797,1,0,Textiles,Mauritius,Kenya,1
TBML00007423,35544,100000.0,90731.12,0.907311,0,0,Electronics,Mauritius,Mozambique,1
TBML00007424,49241,25000.0,29327.93,1.173117,0,0,Textiles,South Africa,Kenya,0
TBML00007425,47584,25000.0,17757.29,0.710292,0,1,Fuel,United Kingdom,Botswana,1
TBML00007426,33907,50000.0,70520.41,1.410408,1,0,Vehicles,United Arab Emirates,Mozambique,1
TBML00007427,8755,50000.0,73775.82,1.475516,1,0,Chemicals,United Kingdom,Kenya,1
TBML00007428,11333,50000.0,66192.06,1.323841,1,0,Vehicles,United Kingdom,Mozambique,1
TBML00007429,22608,250000.0,337071.14,1.348285,1,0,Electronics,China,United Kingdom,1
TBML00007430,41414,25000.0,30230.22,1.209209,1,0,Chemicals,United Arab Emirates,Mauritius,1
TBML00007431,24411,250000.0,368847.85,1.475391,1,0,Machinery,China,Kenya,1
TBML00007432,4057,25000.0,26126.38,1.045055,0,0,Chemicals,South Africa,Botswana,0
TBML00007433,4313,100000.0,113421.65,1.134217,0,0,Vehicles,South Africa,Botswana,0
TBML00007434,41688,10000.0,13117.3,1.31173,1,0,Machinery,India,Botswana,0
TBML00007435,35602,25000.0,20800.58,0.832023,0,0,Vehicles,Mauritius,China,1
TBML00007436,16004,25000.0,16719.86,0.668795,0,1,Chemicals,China,United Arab Emirates,1
TBML00007437,1474,100000.0,89730.57,0.897306,0,0,Fuel,United Arab Emirates,Botswana,1
TBML00007438,5575,50000.0,69699.12,1.393982,1,0,Machinery,United Kingdom,China,1
TBML00007439,43472,25000.0,27655.97,1.106239,0,0,Textiles,India,Kenya,0
TBML00007440,26647,25000.0,17734.49,0.70938,0,1,Vehicles,United Kingdom,Mozambique,1
TBML00007441,48236,25000.0,15315.78,0.612631,0,1,Electronics,United Arab Emirates,Botswana,1
TBML00007442,42732,250000.0,149716.68,0.598867,0,1,Textiles,China,Mauritius,1
TBML00007443,35970,10000.0,14819.81,1.481981,1,0,Textiles,Zimbabwe,Kenya,0
TBML00007444,492,10000.0,8863.66,0.886366,0,0,Machinery,United Arab Emirates,Botswana,1
TBML00007445,14286,25000.0,24183.93,0.967357,0,0,Vehicles,Mauritius,Kenya,1
TBML00007446,20705,250000.0,282767.37,1.131069,0,0,Chemicals,Zimbabwe,United Kingdom,1
TBML00007447,4723,50000.0,39366.89,0.787338,0,1,Machinery,United Kingdom,Mauritius,1
TBML00007448,45257,10000.0,10304.8,1.03048,0,0,Textiles,United Arab Emirates,Botswana,1
TBML00007449,24497,50000.0,61965.39,1.239308,1,0,Chemicals,South Africa,Botswana,0
TBML00007450,11871,250000.0,171162.94,0.684652,0,1,Vehicles,Zimbabwe,United Kingdom,1
TBML00007451,47387,50000.0,70081.56,1.401631,1,0,Vehicles,United Arab Emirates,United Arab Emirates,1
TBML00007452,41674,25000.0,31378.21,1.255128,1,0,Fuel,China,Botswana,1
TBML00007453,10415,10000.0,12965.99,1.296599,1,0,Textiles,United Kingdom,United Arab Emirates,1
TBML00007454,19576,250000.0,220237.58,0.88095,0,0,Vehicles,Zimbabwe,United Kingdom,1
TBML00007455,14922,250000.0,141990.44,0.567962,0,1,Electronics,Mauritius,Mozambique,1
TBML00007456,24382,10000.0,8462.21,0.846221,0,0,Electronics,Zimbabwe,Mozambique,0
TBML00007457,33808,10000.0,11317.37,1.131737,0,0,Machinery,Zimbabwe,China,1
TBML00007458,15355,25000.0,32204.21,1.288169,1,0,Machinery,China,China,1
TBML00007459,13554,100000.0,143081.24,1.430812,1,0,Electronics,United Arab Emirates,United Arab Emirates,1
TBML00007460,37181,100000.0,126792.93,1.267929,1,0,Electronics,United Arab Emirates,United Arab Emirates,1
TBML00007461,20486,10000.0,13885.32,1.388532,1,0,Vehicles,South Africa,Kenya,0
TBML00007462,23213,50000.0,68243.85,1.364877,1,0,Chemicals,United Kingdom,Kenya,1
TBML00007463,25045,100000.0,63888.93,0.638889,0,1,Vehicles,China,Kenya,1
TBML00007464,20124,50000.0,50292.56,1.005851,0,0,Chemicals,Mauritius,Botswana,1
TBML00007465,36407,25000.0,27117.97,1.084719,0,0,Fuel,Zimbabwe,China,1
TBML00007466,47918,50000.0,64833.3,1.296666,1,0,Machinery,China,United Arab Emirates,1
TBML00007467,10762,50000.0,69179.83,1.383597,1,0,Textiles,India,Kenya,0
TBML00007468,33552,250000.0,366901.04,1.467604,1,0,Vehicles,China,Botswana,1
TBML00007469,18858,10000.0,5588.29,0.558829,0,1,Vehicles,China,Kenya,1
TBML00007470,34818,100000.0,130815.54,1.308155,1,0,Fuel,China,Mauritius,1
TBML00007471,40139,100000.0,69364.61,0.693646,0,1,Fuel,United Arab Emirates,United Arab Emirates,1
TBML00007472,20190,50000.0,73125.69,1.462514,1,0,Machinery,Mauritius,Botswana,1
TBML00007473,47562,25000.0,30355.48,1.214219,1,0,Machinery,India,Kenya,0
TBML00007474,46075,100000.0,74326.78,0.743268,0,1,Machinery,India,Kenya,0
TBML00007475,1537,25000.0,22109.05,0.884362,0,0,Electronics,China,Mauritius,1
TBML00007476,24249,100000.0,117724.87,1.177249,0,0,Electronics,Zimbabwe,United Arab Emirates,1
TBML00007477,12708,250000.0,341576.36,1.366305,1,0,Electronics,China,United Arab Emirates,1
TBML00007478,44836,250000.0,244353.31,0.977413,0,0,Fuel,India,United Kingdom,1
TBML00007479,4114,100000.0,125866.15,1.258661,1,0,Machinery,Mauritius,Mauritius,1
TBML00007480,3685,250000.0,202744.75,0.810979,0,0,Fuel,China,China,1
TBML00007481,38293,10000.0,8540.67,0.854067,0,0,Vehicles,South Africa,Mozambique,0
TBML00007482,21128,10000.0,14862.23,1.486223,1,0,Machinery,India,Mauritius,1
TBML00007483,27277,50000.0,41358.28,0.827166,0,0,Fuel,United Arab Emirates,Mauritius,1
TBML00007484,30894,50000.0,29271.08,0.585422,0,1,Fuel,India,Mozambique,0
TBML00007485,13893,100000.0,80854.02,0.80854,0,0,Electronics,Mauritius,Mauritius,1
TBML00007486,27774,25000.0,22263.25,0.89053,0,0,Textiles,Mauritius,Mozambique,1
TBML00007487,1193,250000.0,174156.11,0.696624,0,1,Machinery,China,United Arab Emirates,1
TBML00007488,46225,25000.0,18217.95,0.728718,0,1,Textiles,Mauritius,China,1
TBML00007489,6561,250000.0,225057.36,0.900229,0,0,Fuel,United Kingdom,Mozambique,1
TBML00007490,34522,250000.0,214549.81,0.858199,0,0,Vehicles,India,Mozambique,0
TBML00007491,43268,50000.0,50370.6,1.007412,0,0,Machinery,Mauritius,Mauritius,1
TBML00007492,21924,50000.0,41490.69,0.829814,0,0,Electronics,China,China,1
TBML00007493,21313,10000.0,12775.0,1.2775,1,0,Chemicals,India,Kenya,0
TBML00007494,49082,25000.0,28966.27,1.158651,0,0,Fuel,South Africa,Botswana,0
TBML00007495,30996,100000.0,110135.31,1.101353,0,0,Vehicles,Mauritius,Mauritius,1
TBML00007496,31374,50000.0,52237.75,1.044755,0,0,Fuel,South Africa,Kenya,0
TBML00007497,5496,250000.0,187711.14,0.750845,0,1,Machinery,United Arab Emirates,United Arab Emirates,1
TBML00007498,29560,50000.0,74931.13,1.498623,1,0,Vehicles,India,Botswana,0
TBML00007499,8828,250000.0,184829.81,0.739319,0,1,Chemicals,China,Kenya,1
TBML00007500,8222,50000.0,40310.63,0.806213,0,0,Textiles,South Africa,China,1
TBML00007501,20215,25000.0,13421.43,0.536857,0,1,Fuel,United Kingdom,Mauritius,1
TBML00007502,34614,250000.0,258725.48,1.034902,0,0,Fuel,Mauritius,Kenya,1
TBML00007503,25613,25000.0,26728.78,1.069151,0,0,Chemicals,United Kingdom,Kenya,1
TBML00007504,21509,50000.0,70236.93,1.404739,1,0,Chemicals,India,Botswana,0
TBML00007505,14194,50000.0,54384.78,1.087696,0,0,Machinery,South Africa,China,1
TBML00007506,35468,25000.0,37164.05,1.486562,1,0,Fuel,India,China,1
TBML00007507,11722,25000.0,33847.37,1.353895,1,0,Textiles,South Africa,United Kingdom,1
TBML00007508,45528,25000.0,28457.84,1.138314,0,0,Chemicals,United Arab Emirates,Mauritius,1
TBML00007509,35987,250000.0,195357.37,0.781429,0,1,Chemicals,United Arab Emirates,Kenya,1
TBML00007510,45948,25000.0,20296.55,0.811862,0,0,Vehicles,Zimbabwe,Mozambique,0
TBML00007511,45105,50000.0,30212.3,0.604246,0,1,Fuel,United Arab Emirates,United Kingdom,1
TBML00007512,35630,50000.0,41514.85,0.830297,0,0,Fuel,China,United Arab Emirates,1
TBML00007513,38147,50000.0,56643.57,1.132871,0,0,Textiles,China,United Arab Emirates,1
TBML00007514,29234,100000.0,56377.44,0.563774,0,1,Electronics,Mauritius,United Arab Emirates,1
TBML00007515,40434,50000.0,49191.19,0.983824,0,0,Fuel,United Arab Emirates,United Kingdom,1
TBML00007516,2907,100000.0,132785.05,1.32785,1,0,Textiles,Zimbabwe,Botswana,0
TBML00007517,20517,25000.0,35543.9,1.421756,1,0,Textiles,India,Mozambique,0
TBML00007518,36942,10000.0,10528.63,1.052863,0,0,Machinery,Mauritius,Mauritius,1
TBML00007519,8332,50000.0,50205.02,1.0041,0,0,Textiles,United Kingdom,Mauritius,1
TBML00007520,3331,25000.0,29015.08,1.160603,0,0,Vehicles,South Africa,China,1
TBML00007521,29349,50000.0,52530.37,1.050607,0,0,Textiles,India,China,1
TBML00007522,48310,50000.0,28170.61,0.563412,0,1,Chemicals,China,United Kingdom,1
TBML00007523,38585,25000.0,16814.25,0.67257,0,1,Chemicals,South Africa,Botswana,0
TBML00007524,9829,100000.0,91621.06,0.916211,0,0,Electronics,United Arab Emirates,China,1
TBML00007525,10797,100000.0,126909.63,1.269096,1,0,Chemicals,United Arab Emirates,Botswana,1
TBML00007526,23957,250000.0,350848.57,1.403394,1,0,Textiles,India,United Arab Emirates,1
TBML00007527,41450,250000.0,249731.85,0.998927,0,0,Fuel,United Arab Emirates,United Kingdom,1
TBML00007528,18612,100000.0,64614.14,0.646141,0,1,Electronics,United Arab Emirates,United Kingdom,1
TBML00007529,20640,25000.0,34459.07,1.378363,1,0,Vehicles,United Kingdom,United Kingdom,1
TBML00007530,35936,50000.0,51201.03,1.024021,0,0,Textiles,China,Mauritius,1
TBML00007531,8774,10000.0,7996.75,0.799675,0,1,Fuel,India,United Arab Emirates,1
TBML00007532,20922,10000.0,12915.69,1.291569,1,0,Vehicles,Mauritius,China,1
TBML00007533,43268,100000.0,109663.8,1.096638,0,0,Chemicals,United Kingdom,United Kingdom,1
TBML00007534,2398,50000.0,61278.08,1.225562,1,0,Vehicles,China,Kenya,1
TBML00007535,13148,10000.0,8688.34,0.868834,0,0,Fuel,Zimbabwe,China,1
TBML00007536,15207,100000.0,94359.26,0.943593,0,0,Chemicals,United Kingdom,United Kingdom,1
TBML00007537,27774,25000.0,16754.1,0.670164,0,1,Fuel,United Kingdom,Kenya,1
TBML00007538,35390,250000.0,179958.46,0.719834,0,1,Fuel,China,China,1
TBML00007539,49227,50000.0,39133.48,0.78267,0,1,Vehicles,South Africa,Mozambique,0
TBML00007540,37696,250000.0,234965.27,0.939861,0,0,Fuel,Mauritius,United Arab Emirates,1
TBML00007541,40820,25000.0,18996.16,0.759847,0,1,Chemicals,South Africa,United Arab Emirates,1
TBML00007542,18741,250000.0,275643.95,1.102576,0,0,Vehicles,Zimbabwe,Mozambique,0
TBML00007543,3441,100000.0,144829.4,1.448294,1,0,Chemicals,United Arab Emirates,Mauritius,1
TBML00007544,48018,25000.0,14165.88,0.566635,0,1,Vehicles,United Kingdom,United Kingdom,1
TBML00007545,33451,25000.0,22551.0,0.90204,0,0,Chemicals,United Kingdom,Kenya,1
TBML00007546,7490,25000.0,18123.81,0.724953,0,1,Electronics,Zimbabwe,Kenya,0
TBML00007547,15343,250000.0,287687.61,1.15075,0,0,Chemicals,United Arab Emirates,United Kingdom,1
TBML00007548,25931,50000.0,49594.06,0.991881,0,0,Textiles,United Kingdom,Mozambique,1
TBML00007549,34929,100000.0,133298.0,1.33298,1,0,Chemicals,China,United Arab Emirates,1
TBML00007550,26456,100000.0,133458.34,1.334583,1,0,Machinery,China,Kenya,1
TBML00007551,4569,100000.0,54170.77,0.541708,0,1,Fuel,Mauritius,Mozambique,1
TBML00007552,39625,10000.0,5281.61,0.528161,0,1,Chemicals,United Arab Emirates,United Kingdom,1
TBML00007553,19659,100000.0,92159.6,0.921596,0,0,Textiles,Mauritius,Botswana,1
